index,Song,Artist,Gender,Album,Date,URL,Profanities 
3364,Speakerbox,WILEY,M,Godfather,, http://ohhla.com/anonymous/wiley/gdfather/speaker.wil.txt,"{'dead': 1, 'bigger': 1, 'shit': 3, 'kid': 1, 'fire': 1, 'spitter': 1, 'mad': 1}"
3365,"U Were Always, Pt. 2",WILEY,M,Godfather,, http://ohhla.com/anonymous/wiley/gdfather/uwerept2.wil.txt,"{'shit': 1, 'fucked': 2, 'drunk': 1, 'mad': 1, 'babe': 1}"
3366,25 MCs,WILEY,M,#8,, http://ohhla.com/anonymous/wiley/number_8/25emcees.wil.txt,{'fire': 1}
3367,Cypress Hill,WILEY,M,#8,, http://ohhla.com/anonymous/wiley/number_8/cypress.wil.txt,"{'devil': 1, 'hell': 1, 'black': 1, 'assassin': 1, 'dead': 1, 'shit': 1}"
3368,Gotta Be Strong,WILEY,M,#8,, http://ohhla.com/anonymous/wiley/number_8/gotta_be.wil.txt,"{'spit': 3, 'failed': 1, 'mad': 1, 'kill': 1, 'shit': 1}"
3369,Lost Property,WILEY,M,#8,, http://ohhla.com/anonymous/wiley/number_8/lostprop.wil.txt,"{'geezer': 1, 'criminal': 1, 'sick': 1}"
3370,Outchea,WILEY,M,#8,, http://ohhla.com/anonymous/wiley/number_8/outchea.wil.txt,"{'kid': 1, 'sick': 1}"
3371,Send Me the Riddim,WILEY,M,#8,, http://ohhla.com/anonymous/wiley/number_8/send_me.wil.txt,"{'black': 1, 'showtime': 1, 'shit': 1, 'fire': 3, 'spit': 1}"
3372,50/50,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/5050.wil.txt,"{'shoot': 1, 'girls': 1, 'mad': 1}"
3373,Baby Girl,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/babygirl.wil.txt,"{'shit': 1, 'blacks': 1, 'mad': 1}"
3374,Bow E3,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/bow_E3.wil.txt,"{'girls': 1, 'dumb': 1}"
3375,Come Lay With Me,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/come_lay.wil.txt,"{'sexy': 1, 'fight': 1}"
3376,Eski Boy,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/eski_boy.wil.txt,"{'suck': 1, 'fuckin': 2, 'dick': 2, 'bitch': 1}"
3377,Gangsters,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/gangster.wil.txt,"{'kid': 2, 'destroy': 1, 'cum': 1, 'dead': 1}"
3378,Johnny Was a Bad Boy,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/johnnyws.wil.txt,"{'black': 2, 'crime': 1}"
3379,Letter 2 Dizzee,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/letter_2.wil.txt,"{'black': 1, 'knife': 1}"
3380,My Mistakes,WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/mistakes.wil.txt,"{'crime': 1, 'dumb': 1}"
3381,Slippin',WILEY,M,Playtime Is Over,, http://ohhla.com/anonymous/wiley/playtime/slippin.wil.txt,"{'amateur': 1, 'kill': 1, 'kid': 2, 'stupid': 1, 'angry': 1, 'gun': 1, 'knife': 1}"
3382,Barnet,WILEY,M,Barnet (S),, http://ohhla.com/anonymous/wiley/rm_bside/barnet.wil.txt,"{'burn': 1, 'black': 1, 'shit': 1}"
3383,Boy Better Know Freestyle,WILEY,M,Boy Better Know (S),, http://ohhla.com/anonymous/wiley/rm_bside/boy_free.wil.txt,{'bullshit': 1}
3384,Climbing Up,WILEY,M,Climbing Up (S),, http://ohhla.com/anonymous/wiley/rm_bside/climbing.wil.txt,"{'damn': 1, 'harder': 1}"
3385,5 AM,WILEY,M,See Clear Now,, http://ohhla.com/anonymous/wiley/seeclear/5_AM.wil.txt,{}
3386,Cash in My Pocket,WILEY,M,See Clear Now,, http://ohhla.com/anonymous/wiley/seeclear/cashinmy.wil.txt,{}
3387,Ryder Intro,WILEY,M,See Clear Now,, http://ohhla.com/anonymous/wiley/seeclear/ryder.wil.txt,{'fear': 1}
3388,Summertime,WILEY,M,See Clear Now,, http://ohhla.com/anonymous/wiley/seeclear/summer.wil.txt,"{'babies': 2, 'mad': 1}"
3389,Wearing My Rolex,WILEY,M,See Clear Now,, http://ohhla.com/anonymous/wiley/seeclear/wearing.wil.txt,{}
3390,BMO Field,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/BMOfield.wil.txt,"{'pissed': 1, 'killing': 4, 'liquor': 1}"
3391,Badman,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/badman.wil.txt,"{'spit': 1, 'dead': 1, 'dumb': 1}"
3392,Bloodtype,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/bloodty.wil.txt,"{'black': 1, 'hoes': 1}"
3393,Busy,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/busy.wil.txt,{}
3394,Drive By,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/drive_by.wil.txt,"{'fuck': 1, 'gun': 3, 'pissed': 1, 'shit': 1, 'spitter': 1, 'sick': 1}"
3395,From the Outside,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/from_the.wil.txt,"{'mad': 1, 'hook': 2, 'spit': 1, 'kill': 1, 'fuck': 1}"
3396,Grew Up In,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/grewupin.wil.txt,"{'kid': 1, 'fuck': 2, 'girls': 1}"
3397,Hollow Da Don - Bars,(WILEY F/) HOLLOW DA DON,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/hollowda.wil.txt,"{'spitter': 1, 'nigga': 3, 'gun': 1, 'black': 1, 'shit': 2, 'laid': 1, 'nude': 1, 'butt': 1, 'bitch': 1}"
3398,No Skylarking,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/no_sky.wil.txt,"{'kill': 1, 'jeez': 1, 'bullshit': 1}"
3399,On a Level,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/onalevel.wil.txt,"{'piss': 1, 'crabs': 1, 'sick': 1}"
3400,Snakes & Ladders (Part One),WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/snakesp1.wil.txt,{}
3401,Snakes & Ladders (Part Two),WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/snakesp2.wil.txt,"{'spit': 3, 'sick': 2, 'shit': 1, 'piss': 1, 'fire': 1, 'fuck': 1}"
3402,Step 21,WILEY,M,Snakes & Ladders,, http://ohhla.com/anonymous/wiley/snakesan/step_21.wil.txt,"{'fuck': 1, 'sick': 2, 'idiot': 1, 'crime': 1}"
3403,I Was Lost,WILEY,M,Treddin' On Thin Ice,, http://ohhla.com/anonymous/wiley/treddin/iwaslost.wil.txt,"{'fuck': 1, 'bigger': 1}"
3404,Pies,WILEY,M,Treddin' On Thin Ice,, http://ohhla.com/anonymous/wiley/treddin/pies.wil.txt,{}
3405,Special Girl,WILEY,M,Treddin' On Thin Ice,, http://ohhla.com/anonymous/wiley/treddin/special.wil.txt,"{'lies': 1, 'sex': 1, 'shit': 1}"
3406,Treddin' On Thin Ice,WILEY,M,Treddin' On Thin Ice,, http://ohhla.com/anonymous/wiley/treddin/treddin.wil.txt,"{'angry': 1, 'pissed': 1, 'girls': 1, 'sex': 1}"
3407,Wot Do U Call It,WILEY,M,Treddin' On Thin Ice,, http://ohhla.com/anonymous/wiley/treddin/wot_do_u.wil.txt,"{'stupid': 2, 'knife': 1}"
3408,Only Son,WILL-BROAD,M,Only Son (S),, http://ohhla.com/anonymous/wllbroad/rm_bside/only_son.wll.txt,"{'black': 1, 'poverty': 2, 'blind': 1, 'dope': 1, 'dirty': 1, 'church': 1}"
3409,Clap Your Hands,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/clapyour.bep.txt,{'shit': 1}
3410,Joints and Jams,BLACK EYED PEAS,M,Behind the Front/Bulworth Soundtrack,, http://ohhla.com/anonymous/blackeye/behind/joints.bep.txt,"{'shit': 2, 'dumb': 2, 'crime': 1, 'dirty': 1, 'joint': 1}"
3411,The Way U Make Me Feel,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/the_way.bep.txt,"{'babe': 3, 'hook': 2}"
3412,Movement,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/movement.bep.txt,"{'killer': 1, 'dirty': 1, 'shit': 2, 'abuse': 2}"
3413,Karma,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/karma.bep.txt,"{'snatch': 1, 'raped': 1, 'knife': 1, 'nigga': 1}"
3414,Be Free,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/be_free.bep.txt,"{'killing': 1, 'die': 1, 'cemetery': 1}"
3415,Say Goodbye,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/goodbye.bep.txt,"{'goddamn': 1, 'die': 1}"
3416,Duet,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/duet.bep.txt,{}
3417,Communication,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/commune.bep.txt,"{'black': 2, 'ass': 1, 'suck': 1, 'kill': 1}"
3418,What Is It,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/whatisit.bep.txt,"{'bigger': 1, 'anal': 1, 'nigga': 1, 'disease': 1, 'black': 1, 'attack': 1}"
3419,Que Dices,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/quedices.bep.txt,"{'shit': 4, 'fuckin': 1, 'color': 1, 'blind': 1, 'nigga': 2}"
3420,A8,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/a8.bep.txt,"{'bullshit': 1, 'devil': 1, 'hole': 1, 'hoes': 1}"
3421,Love Won't Wait,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/lovewont.bep.txt,{}
3422,Head Bobs,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/headbobs.bep.txt,"{'sex': 1, 'blow': 1, 'bombs': 9, 'fat': 1, 'sick': 2, 'enemy': 1, 'bomb': 1}"
3423,Positivity,BLACK EYED PEAS,M,Behind The Front,, http://ohhla.com/anonymous/blackeye/behind/positive.bep.txt,"{'drug': 1, 'shit': 2, 'hoes': 1, 'devil': 2, 'attack': 1, 'snatch': 1, 'black': 1}"
3424,Weekends,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/weekends.bep.txt,{'dumb': 1}
3425,Get Original,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/original.bep.txt,"{'hell': 1, 'shit': 2}"
3426,Hot,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/hot.bep.txt,"{'attack': 1, 'fuck': 1, 'sex': 1, 'blind': 1}"
3427,Cali to New York,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/cali_to.bep.txt,"{'hell': 1, 'niggaz': 2, 'harder': 1, 'dirty': 1, 'blow': 1, 'bigger': 1, 'spit': 1, 'ass': 1, 'black': 1, 'dick': 1}"
3428,Lil' Lil',BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/lil_lil.bep.txt,"{'damn': 1, 'shit': 1, 'spit': 1, 'whit': 1}"
3429,On My Own,BLACK EYED PEAS,M,Bridging The Gap,, http://ohhla.com/anonymous/blackeye/bridging/onmyown.bep.txt,"{'destroy': 1, 'muslim': 1, 'die': 1}"
3430,Release,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/release.bep.txt,"{'attack': 1, 'hole': 1, 'crap': 1, 'joint': 1, 'shit': 1, 'terror': 1, 'tongue': 1}"
3431,Bridging the Gaps,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/the_gaps.bep.txt,"{'niggaz': 2, 'butt': 1, 'shit': 1, 'blind': 1}"
3432,Go Go,BLACK EYED PEAS,M,Bridging the Gaps,, http://ohhla.com/anonymous/blackeye/bridging/go_go.bep.txt,"{'fire': 1, 'burn': 1, 'kill': 1, 'blow': 1}"
3433,Rap Song,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/rap_song.bep.txt,{}
3434,Bringing it Back,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/bringing.bep.txt,"{'drug': 2, 'dead': 1}"
3435,Tell Your Mama Come,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/tellyour.bep.txt,{'fat': 1}
3436,Request Line ,BLACK EYED PEAS,M,Bridging the Gap,, http://ohhla.com/anonymous/blackeye/bridging/request.bep.txt,"{'desire': 3, 'god': 1}"
3437,Possessions,WILL.I.AM ,M,Lost Change,, http://ohhla.com/anonymous/will.iam/l_change/possess.wll.txt,{}
3438,If You Didn't Know,WILL.I.AM,M,Lost Change,, http://ohhla.com/anonymous/will.iam/l_change/ifyoudid.wll.txt,"{'fire': 2, 'sick': 1, 'shit': 8, 'spit': 2, 'niggaz': 1, 'fear': 1, 'kill': 1, 'slut': 1, 'fuck': 1}"
3439,Money,WILL.I.AM,M,Lost Change,, http://ohhla.com/anonymous/will.iam/l_change/money.wll.txt,{}
3440,I Am,WILL.I.AM,M,Lost Change,, http://ohhla.com/anonymous/will.iam/l_change/i_am.wll.txt,"{'shit': 2, 'criminal': 1, 'fuckin': 1, 'blow': 1, 'niggaz': 2, 'spit': 1, 'nigga': 1, 'damn': 1}"
3441,Hooda Hella U,WILL.I.AM,M,Lost Change,, http://ohhla.com/anonymous/will.iam/l_change/hoodhell.wll.txt,"{'hell': 2, 'shit': 1, 'murder': 1, 'tongue': 1, 'blow': 1}"
3442,Labor Day (It's a Holiday),BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/laborday.bep.txt,"{'boom': 1, 'stupid': 1, 'blind': 1, 'stroke': 1, 'girls': 1}"
3443,Let's Get Retarded,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/letsget.bep.txt,"{'retarded': 16, 'shit': 1, 'stupid': 4, 'kid': 1, 'sick': 1}"
3444,Hey Mama,BLACK EYED PEAS,M,Elephunk ,, http://ohhla.com/anonymous/blackeye/elephunk/hey_mama.bep.txt,"{'shit': 6, 'booty': 9, 'bigger': 1, 'niggers': 1, 'die': 1, 'bombs': 1, 'bomb': 1, 'tits': 1, 'black': 1}"
3445,Shut Up,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/shut_up.bep.txt,"{'lies': 1, 'damn': 3, 'mad': 1, 'ass': 1}"
3446,Smells Like Funk,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/smellslk.bep.txt,"{'fat': 11, 'booty': 1, 'ass': 2, 'shit': 2, 'blind': 1, 'nasty': 1, 'dirty': 1, 'black': 1}"
3447,Latin Girls,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/ltngirls.bep.txt,"{'girls': 7, 'sexual': 1, 'kinky': 1}"
3448,Sexy,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/sexy.bep.txt,"{'sexy': 4, 'addict': 1, 'sexual': 1, 'willy': 1, 'damn': 1}"
3449,Fly Away,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/fly_away.bep.txt,"{'joint': 1, 'blow': 4, 'horn': 4}"
3450,The Boogie That Be,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/boogie_b.bep.txt,"{'joint': 1, 'booty': 1, 'spit': 1, 'hell': 1, 'ass': 1}"
3451,The Apl Song,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/apl_song.bep.txt,{'hell': 1}
3452,Anxiety,BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/anxiety.bep.txt,"{'smack': 1, 'bitch': 1, 'fear': 4, 'enemy': 1, 'dead': 1}"
3453,Where is the Love? *,BLACK EYED PEAS	,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/the_love.bep.txt,"{'bombs': 1, 'die': 1, 'faith': 1}"
3454,Song:�� Let's Get it Started,BLACK EYED PEAS,M,Album:� Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/started.bep.txt,"{'shit': 1, 'stupid': 4, 'kid': 1, 'sick': 1}"
3455,Third Eye (Bonus Track),BLACK EYED PEAS,M,Elephunk,, http://ohhla.com/anonymous/blackeye/elephunk/thirdeye.bep.txt,"{'murder': 2, 'hell': 1, 'shit': 1, 'beast': 1, 'killer': 1}"
3456,Nah Mean,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/nah_mean.wll.txt,"{'black': 1, 'niggaz': 1}"
3457,B Boyz,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/b_boyz.wll.txt,"{'hook': 1, 'blow': 1, 'destroy': 1}"
3458,Song:  Here 2 Party,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/here_2.wll.txt,"{'kill': 1, 'beast': 1, 'stupid': 1, 'blow': 1, 'black': 1}"
3459,Bomb Bomb,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/bombbomb.wll.txt,"{'spit': 1, 'bomb': 3, 'bombs': 1, 'kid': 1, 'nigga': 1, 'damn': 1}"
3460,Swing By My Way,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/swing_by.wll.txt,{'attack': 1}
3461,Mash Out,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/mash_out.wll.txt,"{'dope': 1, 'shit': 3, 'booty': 1, 'ass': 2, 'girls': 1, 'shoot': 1, 'gun': 1}"
3462,Ride Ride,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/rideride.wll.txt,"{'damn': 1, 'nigga': 1}"
3463,Sumthin' Special,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/sumthin.wll.txt,{'sexual': 1}
3464,I'm Ready (Y'all Ain't Ready For This),WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/im_ready.wll.txt,"{'ass': 1, 'stroke': 1, 'joint': 1}"
3465,We Got Chu,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/wegotchu.wll.txt,"{'spit': 1, 'cock': 1, 'pubic': 1, 'stupid': 1, 'ass': 1, 'slaughter': 1, 'fight': 1}"
3466,Go!,WILL.I.AM,M,Must B 21,, http://ohhla.com/anonymous/will.iam/mustB21/go.wll.txt,"{'blow': 1, 'nigger': 1, 'bomb': 1}"
3467,Don't Phunk With My Heart,BLACK EYED PEAS     ,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/dntphunk.bep.txt,"{'pistol': 1, 'sex': 1}"
3468,My Style,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/my_style.bep.txt,"{'ass': 1, 'spit': 1, 'damn': 1, 'burn': 1}"
3469,Don't Lie,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/dont_lie.bep.txt,{'lies': 3}
3470,My Humps,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/my_humps.bep.txt,"{'drunk': 8, 'ass': 5, 'sexy': 1, 'sex': 1, 'breast': 2}"
3471,Like That,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/likethat.bep.txt,"{'nigga': 1, 'rape': 1, 'killed': 1, 'damn': 1, 'tongue': 1, 'weapon': 1, 'crack': 1, 'attack': 1, 'fat': 1, 'beast': 1}"
3472,Dum Diddly,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/dum_didd.bep.txt,{}
3473,Feel It,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/feel_it.bep.txt,{'sexy': 1}
3474,Gone Going,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/gnegoing.bep.txt,"{'damn': 1, 'crime': 1}"
3475,They Don't Want Music,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/theydont.bep.txt,"{'joint': 1, 'boom': 5, 'horn': 7, 'balls': 1}"
3476,Disco Club,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/discoclb.bep.txt,"{'ass': 2, 'nigger': 1, 'hell': 1, 'damn': 1}"
3477,Bebot,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/bebot.bep.txt,{'filipino': 1}
3478,Ba Bump,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/ba_bump.bep.txt,"{'shit': 1, 'rump': 4, 'booty': 1, 'boobies': 1, 'nigga': 2, 'drunk': 3, 'girls': 1}"
3479,Audio Delite at Low Fidelity,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/a_delite.bep.txt,"{'fat': 1, 'sick': 1, 'sniper': 1, 'kill': 1, 'faith': 1}"
3480,Union,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/union.bep.txt,"{'killing': 1, 'fight': 1}"
3481,Do What You Want (Bonus Track),BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/do_what.bep.txt,"{'blow': 1, 'girls': 1}"
3482,If You Want Love,BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/wantlove.bep.txt,{'sex': 1}
3483,Make Them Hear You (Bonus Track),BLACK EYED PEAS,M,Monkey Business,, http://ohhla.com/anonymous/blackeye/monkey_b/makehear.bep.txt,"{'crap': 1, 'crack': 1, 'illegal': 1}"
3484,Heartbreaker,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/heartbre.wll.txt,{'willy': 1}
3485,I Got it From My Mama,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/i_got_it.wll.txt,"{'dumb': 1, 'sexy': 2}"
3486,She's a Star,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/shesstar.wll.txt,{'sex': 1}
3487,Get Your Money,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/get_your.wll.txt,"{'sexy': 1, 'dead': 1, 'mad': 3}"
3488,The Donque Song,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/donque.wll.txt,"{'nig': 1, 'ass': 1, 'hell': 1, 'booty': 1, 'boom': 3}"
3489,Impatient,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/impatien.wll.txt,{}
3490,One More Chance,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/one_more.wll.txt,{'girls': 6}
3491,Invisible,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/invis.wll.txt,{}
3492,Fantastic,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/fantastc.wll.txt,{'die': 2}
3493,Fly Girl,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/fly_girl.wll.txt,"{'fight': 1, 'girls': 2, 'blow': 1}"
3494,Interlude,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/interlde.wll.txt,{}
3495,Ain't it Pretty,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/aint_it.wll.txt,{'sexy': 6}
3496,Make it Funky,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/mkefunky.wll.txt,{'sexy': 1}
3497,S.O.S.,WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/SOS.wll.txt,"{'blind': 1, 'terror': 1, 'fear': 1, 'bullshit': 2, 'die': 1}"
3498,Spending Money (Bonus Track),WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/spending.wll.txt,{}
3499,Mamma Mia (Bonus Track),WILL.I.AM,M,Songs About Girls,, http://ohhla.com/anonymous/will.iam/songs_ag/mammamia.wll.txt,"{'black': 1, 'nigga': 2, 'porn': 1, 'sex': 3, 'bigger': 1, 'girls': 1}"
3500,Rock That Body,BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/rockthat.bep.txt,"{'black': 1, 'tongue': 1, 'stupid': 1}"
3501,Meet Me Halfway,THE BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/meet_me.bep.txt,{'die': 1}
3502,I'mma Be,BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/imma_be.bep.txt,"{'shit': 3, 'semen': 1, 'sick': 1, 'niggaz': 1, 'nigga': 2}"
3503,I Gotta Feeling,THE BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/i_gotta.bep.txt,{'burn': 2}
3504,Alive,THE BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/alive.bep.txt,{}
3505,Missing You,THE BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/missing.bep.txt,{}
3506,Ring-A-Ling,THE BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/ringling.bep.txt,"{'girls': 1, 'boom': 1, 'sex': 2}"
3507,Party All the Time,BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/partyall.bep.txt,"{'joint': 1, 'boom': 3, 'drunk': 1}"
3508,Out of My Head,BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/outofmy.bep.txt,"{'sick': 1, 'motherfuckin': 1}"
3509,Electric City,BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/eleccity.bep.txt,"{'dick': 1, 'dildo': 1, 'kill': 8, 'shoot': 2, 'dope': 1, 'mad': 1, 'killed': 1, 'titties': 1, 'blow': 1}"
3510,Showdown,BLACK EYED PEAS,M,The E.N.D. (Energy Never Dies),, http://ohhla.com/anonymous/blackeye/END/showdown.bep.txt,{}
