index,Song,Artist,Gender,Album,Date,URL,Profanities 
14199,Watch Me,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/watch_me.jyz.txt,"{'boom': 14, 'kill': 1, 'bitch': 2, 'fuck': 1, 'hoes': 1, 'cock': 1, 'shit': 8, 'pistol': 1, 'spit': 1, 'dick': 1, 'murder': 2}"
14200,Big Pimpin',JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/b_pimpin.jyz.txt,"{'fuck': 3, 'fuckin': 2, 'pimp': 1, 'bitch': 3, 'dick': 1, 'ass': 2, 'black': 1, 'shit': 2, 'nigga': 3, 'spit': 1, 'hoes': 2, 'bigger': 1, 'motherfuckin': 1, 'whitey': 1}"
14201,There's Been a Murder,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/a_murder.jyz.txt,"{'niggaz': 1, 'fuck': 1, 'nigga': 2, 'shit': 4}"
14202,Come and Get Me,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/come_and.jyz.txt,"{'nigga': 7, 'gun': 5, 'fat': 1, 'fuck': 2, 'niggaz': 5, 'fuckin': 2, 'shit': 4, 'assassin': 1, 'cock': 1, 'spit': 1, 'remains': 1, 'bitch': 1}"
14203,NYMP,JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/NYMP.jyz.txt,"{'niggaz': 13, 'shit': 1, 'fuck': 1, 'fuckin': 1, 'rape': 1, 'spit': 2, 'killed': 1}"
14204,Hova Song (Outro),JAY-Z,M,Vol. 3... Life and Times of S. Carter,, http://ohhla.com/anonymous/jigga/volume_3/hovoutro.jyz.txt,"{'niggaz': 1, 'nigga': 2, 'damn': 1, 'fuck': 2}"
14205,Jigga My Nigga,JAY-Z ,M,Ruff Ryders * Ryde or Die Volume One,, http://ohhla.com/anonymous/rap_comp/ruffryde/jigga.rrc.txt,"{'motherfuckin': 6, 'bitches': 6, 'crap': 1, 'motherfucker': 1, 'ass': 2, 'niggaz': 3, 'dick': 1, 'dope': 1, 'kill': 1, 'fuck': 2, 'black': 1, 'bombs': 1, 'shoot': 1, 'bomb': 1}"
14206,Girl's Best Friend,JAY-Z,M,Vol. 3... Life and Times of S. Carter/Blue Streak Soundtrack,, http://ohhla.com/anonymous/jigga/volume_3/girlbest.jyz.txt,"{'blind': 1, 'crimes': 1, 'snatch': 1, 'shit': 1, 'fuck': 1, 'girls': 1}"
14207,Anything,JAY-Z *,M,The Truth *,, http://ohhla.com/anonymous/jigga/volume_3/anything.jyz.txt,"{'nigga': 8, 'spank': 1, 'pimp': 1, 'shit': 2, 'girls': 2, 'ass': 1, 'tongue': 1, 'fuck': 1}"
14208,Do You Believe (Hova Interlude),JAY-Z,M,Vol. 3...Life and Times of S. Carter (Import),, http://ohhla.com/anonymous/jigga/volume_3/believe.jyz.txt,"{'cancer': 1, 'fuck': 1}"
14209,Is That Yo Bitch?,JAY-Z,M,Vol. 3... The Life and Times of S. Carter (Import),, http://ohhla.com/anonymous/jigga/volume_3/yo_bitch.jyz.txt,"{'mad': 2, 'fuck': 3, 'dick': 9, 'bitch': 19, 'shit': 1, 'pimp': 1, 'sick': 1, 'bitches': 1, 'hoes': 1, 'damn': 1, 'nigga': 1, 'hell': 2, 'demon': 1, 'semen': 1, 'pussy': 1, 'death': 1, 'ho': 1, 'ass': 1}"
14210,Change the Game,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/change.jyz.txt,"{'sick': 2, 'shit': 7, 'motherfuckin': 1, 'liquor': 1, 'bitch': 1, 'gun': 2, 'dumb': 1, 'drug': 1, 'spit': 1, 'hoes': 3, 'niggaz': 1, 'fuck': 2}"
14211,I Just Wanna Love U (Give it 2 Me),JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/i_just.jyz.txt,"{'hustler': 3, 'bullshit': 7, 'fuck': 1, 'pimp': 1, 'bra': 1, 'dick': 1, 'girls': 2}"
14212,Streets is Talking,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/talking.jyz.txt,"{'shoot': 2, 'sick': 1, 'nigga': 6, 'fucked': 1, 'hostage': 1, 'niggaz': 8, 'shit': 2, 'dead': 1, 'murder': 1, 'liquor': 1, 'mad': 1, 'fuck': 1, 'hole': 1, 'lies': 2}"
14213,This Can't Be Life,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/thiscant.jyz.txt,"{'niggaz': 3, 'bomb': 1, 'drug': 1, 'hell': 2, 'fuck': 1}"
14214,Get Your Mind Right Mami,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/get_your.jyz.txt,"{'bitch': 6, 'hell': 1, 'nigga': 4, 'gangsta': 9, 'shit': 2, 'fuckin': 1, 'dead': 1, 'hoes': 1, 'blind': 1, 'girls': 1}"
14215,Stick 2 the Script,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/stick_2.jyz.txt,"{'nigga': 13, 'bitches': 12, 'fuck': 1, 'hoes': 1, 'niggaz': 2, 'reefer': 1, 'shoot': 1, 'bullshit': 1, 'whore': 1, 'bitch': 7, 'chin': 1, 'blow': 1, 'shit': 5, 'welfare': 1, 'sick': 2, 'ass': 1, 'dirty': 1, 'murder': 1, 'spit': 2}"
14216,"You, Me, Him and Her",JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/youmehim.jyz.txt,"{'fire': 1, 'spit': 1, 'burn': 1, 'hoes': 2, 'nigga': 2, 'dumb': 1, 'cock': 1, 'bullshit': 2, 'fuck': 4, 'niggaz': 3, 'shit': 1, 'motherfuckin': 1}"
14217,Guilty Until Proven Innocent,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/guilty.jyz.txt,"{'fucked': 1, 'niggaz': 3, 'sick': 2, 'shit': 1, 'fight': 1, 'bitch': 3, 'bitches': 1, 'fuck': 1, 'mad': 1, 'fuckin': 1}"
14218,Parking Lot Pimpin',JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/parking.jyz.txt,"{'fuck': 2, 'shit': 2, 'bitch': 1, 'ass': 1, 'black': 1, 'fuckin': 1, 'murder': 1, 'spit': 1, 'burn': 1}"
14219,Holla,(JAY-Z F/) MEMPHIS BLEEK,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/holla.jyz.txt,"{'fuck': 3, 'gun': 1, 'crack': 2, 'shit': 3, 'bitch': 1, 'marijuana': 1, 'ass': 1, 'fuckin': 1, 'fucked': 1, 'nigga': 1}"
14220,1-900-Hustler,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/hustler.jyz.txt,"{'nigga': 7, 'niggaz': 4, 'hole': 1, 'killer': 1, 'shit': 5, 'smack': 1, 'bitch': 1, 'sick': 1, 'fetish': 1, 'fuckin': 1, 'fuck': 2, 'dyke': 1, 'balls': 1, 'stupid': 1, 'motherfucker': 1}"
14221,The R.O.C.,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/the_ROC.jyz.txt,"{'motherfucker': 1, 'dope': 1, 'niggaz': 7, 'nigga': 1, 'shit': 2, 'bullshit': 2, 'fore': 1, 'crack': 3, 'pot': 1, 'spit': 1, 'bitch': 1, 'die': 1, 'fuck': 7, 'damn': 2, 'playboy': 2}"
14222,Soon You'll Understand,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/soon_you.jyz.txt,"{'bitch': 1, 'pimp': 1, 'die': 1, 'fuckin': 2, 'kid': 1, 'shit': 2, 'hell': 2, 'damn': 1, 'crack': 1}"
14223,Squeeze 1st,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/squeeze.jyz.txt,"{'pistol': 1, 'fuck': 7, 'harder': 4, 'blow': 1, 'shit': 2, 'gun': 1, 'hell': 1, 'damn': 1}"
14224,Where Have You Been,JAY-Z,M,The Dynasty Roc La Familia,, http://ohhla.com/anonymous/jigga/dynasty/you_been.jyz.txt,"{'niggaz': 1, 'whitey': 1, 'shit': 4, 'fuck': 1, 'nigga': 3, 'sick': 1, 'pussy': 1, 'damn': 2}"
14225,Takeover,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/takeover.jyz.txt,"{'shit': 25, 'nigga': 3, 'knife': 2, 'fire': 1, 'fucka': 1, 'spit': 1, 'kill': 2, 'motherfuckin': 1, 'bigger': 1, 'ass': 1, 'hole': 1, 'fag': 1, 'fuckin': 1, 'fucked': 1, 'shits': 1, 'fuck': 3, 'niggaz': 2}"
14226,Izzo (H.O.V.A.),JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/izzohova.jyz.txt,"{'damn': 2, 'nigga': 2, 'niggaz': 1, 'crack': 1}"
14227,"Girls, Girls, Girls",JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/girls.jyz.txt,"{'girls': 10, 'black': 2, 'fuck': 1, 'hell': 1, 'squaw': 1, 'ho': 2, 'damn': 2, 'fat': 1, 'ass': 2, 'shit': 3, 'dead': 1}"
14228,Jigga That Nigga,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/jig_that.jyz.txt,"{'nigga': 8, 'niggaz': 2, 'blow': 1, 'sick': 1, 'bitch': 2, 'killer': 1, 'fuck': 1, 'fuckin': 1, 'hoes': 1, 'sex': 1}"
14229,U Don't Know,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/dontknow.jyz.txt,"{'swallow': 1, 'shit': 3, 'hell': 2, 'motherfucker': 1, 'black': 1, 'fire': 1, 'hustler': 1, 'fucka': 1}"
14230,Hola' Hovito,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/hola_hov.jyz.txt,"{'stroke': 1, 'dick': 1, 'bitches': 1, 'nasty': 1, 'fuck': 1, 'niggaz': 1, 'sick': 1, 'spitter': 1, 'crime': 1, 'nigga': 1, 'shit': 1}"
14231,Heart of the City (Ain't No Love),JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/heart_of.jyz.txt,"{'niggaz': 2, 'fucks': 1, 'nigga': 2, 'shit': 4, 'fuck': 1, 'fuckin': 1, 'kill': 1, 'cock': 1, 'burn': 1, 'bullshit': 1, 'alla': 1, 'mad': 1, 'bigger': 1}"
14232,Never Change,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/n_change.jyz.txt,"{'dead': 1, 'fear': 1, 'fuckin': 2, 'crime': 4, 'nigga': 1, 'crack': 1, 'hustler': 1, 'fuck': 1, 'niggaz': 1, 'doom': 1, 'bullshit': 1, 'black': 1}"
14233,Song Cry,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/song_cry.jyz.txt,"{'nigga': 5, 'sick': 3, 'shit': 3, 'gun': 1, 'bitches': 1, 'fuckin': 1, 'fucked': 1}"
14234,All I Need,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/allineed.jyz.txt,"{'killed': 1, 'dirty': 1, 'nigga': 4, 'burn': 2, 'fire': 1, 'blow': 1, 'bitch': 1, 'hole': 1, 'shit': 1, 'ass': 1, 'buried': 1, 'pee': 2}"
14235,Renagade,JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/renagade.jyz.txt,"{'niggaz': 1, 'fucked': 1, 'swallow': 1, 'motherfuckin': 2, 'drug': 1, 'addict': 1, 'kid': 2, 'stupid': 1, 'fuckin': 1, 'joint': 1, 'die': 1, 'mad': 1, 'pistol': 1}"
14236,Blueprint (Momma Loves Me),JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/print.jyz.txt,"{'nigga': 2, 'shit': 1, 'fucked': 1, 'death': 1, 'black': 1}"
14237,Breathe Easy (Lyrical Exercise),JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/breathe.jyz.txt,"{'suicide': 1, 'goddamn': 1, 'death': 1, 'dead': 1, 'spit': 1}"
14238,"Girls, Girls, Girls (Remix)",JAY-Z,M,The Blueprint,, http://ohhla.com/anonymous/jigga/blue/girlsrmx.jyz.txt,"{'girls': 16, 'fuckin': 2, 'booty': 1, 'hook': 1}"
14239,Take You Home With Me a.k.a. Body,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/take_you.jyz.txt,"{'gangsta': 2, 'fucked': 1, 'motherfucker': 1, 'bitch': 3, 'ass': 2, 'shit': 1, 'horny': 1, 'bigger': 1}"
14240,Break Up to Make Up,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/break_up.jyz.txt,"{'sex': 3, 'fight': 3, 'shit': 1}"
14241,It Ain't Personal,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/it_aint.jyz.txt,"{'nigga': 7, 'damn': 2, 'niggaz': 3, 'bigger': 1, 'shit': 1, 'bitch': 1, 'ass': 1, 'fuck': 1}"
14242,The Streets,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/streets.jyz.txt,"{'niggaz': 1, 'blow': 1, 'damn': 1, 'enemy': 1, 'fire': 2, 'church': 1}"
14243,Green Light,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/green.jyz.txt,"{'fuck': 2, 'gangsta': 2, 'niggaz': 7, 'motherfuckin': 2, 'fuckin': 1, 'shit': 3, 'nigga': 2, 'assholes': 1, 'bigger': 1, 'pimp': 2, 'hoes': 1, 'gun': 1, 'death': 1}"
14244,Naked,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/naked.jyz.txt,{'naked': 6}
14245,Shake Ya Body,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/shake_ya.jyz.txt,"{'shit': 4, 'niggaz': 1, 'liquor': 1, 'hole': 2, 'crash': 1, 'fuck': 1, 'nigga': 1}"
14246,Somebody's Girl,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/somebody.jyz.txt,"{'assassin': 1, 'ass': 2, 'nigga': 1, 'bitch': 2, 'crack': 1, 'motherfuckin': 1}"
14247,Get This Money,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/money.jyz.txt,"{'nigga': 8, 'niggaz': 2, 'ass': 1, 'spit': 1, 'shit': 1}"
14248,Shorty,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/shorty.jyz.txt,"{'nigga': 3, 'mad': 2, 'ass': 1, 'shit': 2, 'fucked': 1, 'suck': 1, 'pussy': 1, 'fuck': 6, 'hook': 1, 'girls': 1, 'shoot': 1}"
14249,Honey,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/honey.jyz.txt,"{'hustler': 1, 'fuck': 1, 'girls': 2, 'shit': 1, 'balls': 1, 'nigga': 1}"
14250,Pussy,JAY-Z & R. KELLY,M,The Best of Both Worlds,, http://ohhla.com/anonymous/jigga/best_of/pussy.jyz.txt,"{'pussy': 4, 'blow': 1, 'bitch': 3, 'motherfucker': 3, 'ass': 1, 'hook': 1, 'spit': 2, 'lies': 1, 'shit': 1, 'clit': 1, 'dick': 1, 'crack': 1, 'nigga': 1}"
14251,Hovi Baby,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/hovibaby.jyz.txt,"{'nigga': 5, 'gangsta': 1, 'remains': 1, 'niggaz': 1, 'mad': 1, 'shit': 1}"
14252,The Watcher 2,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/watcher2.jyz.txt,"{'nigga': 3, 'shoot': 1, 'shit': 6, 'laid': 1, 'fucked': 1, 'fight': 1, 'fuckin': 2, 'niggaz': 3, 'bitches': 1, 'cock': 2, 'crack': 1, 'death': 1, 'die': 1}"
14253,Bonnie & Clyde,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/bonnie.jyz.txt,"{'blind': 1, 'mad': 1, 'kid': 1}"
14254,Excuse Me Miss,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/excuseme.jyz.txt,"{'nigga': 2, 'mad': 1, 'sexy': 1}"
14255,What They Gonna Do,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/gonna_do.jyz.txt,"{'fuck': 3, 'nigga': 1, 'shoot': 1, 'kill': 1, 'bitch': 1, 'shit': 3}"
14256,All Around the World,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/theworld.jyz.txt,"{'nigga': 5, 'piss': 1, 'bombers': 1, 'blind': 1, 'niggaz': 3, 'hoes': 1, 'death': 1}"
14257,Poppin' Tags,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/poppin.jyz.txt,"{'hoes': 1, 'nigga': 3, 'fuck': 1, 'spit': 1, 'bitchin': 1, 'gun': 1, 'fight': 1, 'motherfuckin': 1, 'reefer': 1, 'fat': 1, 'black': 1, 'blow': 1, 'funeral': 1, 'damn': 1, 'mad': 1, 'swallow': 1}"
14258,Fuck All Nite,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/fuck_all.jyz.txt,"{'gin': 1, 'motherfuckin': 1, 'hook': 2, 'fuck': 4, 'kid': 1, 'fight': 1}"
14259,The Bounce,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/bounce.jyz.txt,"{'nigga': 4, 'shit': 2, 'girls': 1, 'cock': 1}"
14260,I Did it My Way,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/didmyway.jyz.txt,"{'shit': 4, 'gangsta': 1, 'nigga': 4, 'death': 1, 'penthouse': 1, 'niggaz': 1, 'black': 1, 'disturbed': 1, 'fight': 1, 'laid': 1}"
14261,Guns & Roses,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/gunsand.jyz.txt,"{'boom': 1, 'lotion': 1, 'shit': 1, 'kid': 1, 'black': 1, 'nigga': 1, 'faith': 1}"
14262,U Don't Know (Remix),JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/udontrmx.jyz.txt,"{'motherfucker': 3, 'fuck': 1, 'harder': 1, 'bitch': 1, 'cock': 1, 'piss': 1, 'cocaine': 1, 'dick': 1, 'nigga': 1, 'murder': 1, 'fire': 1, 'fuckin': 1, 'niggaz': 1}"
14263,Meet the Parents,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/parents.jyz.txt,"{'black': 1, 'niggaz': 2, 'nigga': 1, 'damn': 1, 'fucked': 1, 'faith': 1, 'gun': 4, 'die': 1, 'dead': 1, 'nude': 1, 'shit': 1, 'whites': 1, 'fight': 2, 'homicide': 1}"
14264,Some How Some Way,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/some_how.jyz.txt,"{'motherfucker': 5, 'kill': 1, 'drug': 1, 'damn': 1, 'ass': 1, 'fuck': 2, 'fucking': 1, 'death': 1, 'nigga': 4}"
14265,Some People Hate,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/somehate.jyz.txt,"{'nigga': 2, 'niggaz': 10, 'shit': 6, 'fuck': 2, 'beast': 1, 'negro': 1, 'shoot': 1, 'kill': 2, 'spit': 1, 'burn': 1, 'laid': 1, 'bitch': 1}"
14266,Blueprint 2,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/blue2.jyz.txt,"{'dick': 1, 'spit': 1, 'booby': 1, 'dead': 1, 'nigga': 6, 'bullshit': 1, 'assholes': 1}"
14267,Nigga Please,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/n_please.jyz.txt,"{'nigga': 8, 'spit': 1, 'pimp': 2, 'bitch': 1, 'hoes': 1, 'damn': 1}"
14268,2 Many Hoes,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/2_many.jyz.txt,"{'nigga': 4, 'girls': 1, 'shit': 1, 'god': 1, 'damn': 2, 'kill': 1, 'hoes': 6, 'spit': 1, 'screw': 1}"
14269,As One,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/as_one.jyz.txt,"{'fire': 1, 'remains': 1, 'fuck': 3, 'ho': 1, 'shit': 5, 'black': 2, 'bitch': 1, 'beast': 1, 'girls': 1, 'nigga': 1, 'hell': 1}"
14270,A Ballad for the Fallen Soldier,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/a_ballad.jyz.txt,"{'hustler': 1, 'terror': 1, 'black': 1, 'killing': 1, 'fuck': 1, 'hole': 1, 'shit': 1, 'fight': 1, 'niggaz': 2, 'death': 1, 'die': 1}"
14271,Show You How (Bonus),JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/show_you.jyz.txt,"{'niggaz': 2, 'fight': 1, 'fuck': 3, 'hell': 1, 'crash': 1, 'shit': 1, 'dick': 1}"
14272,Bitches & Sisters,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/bitches.jyz.txt,"{'church': 1, 'shit': 2, 'fucking': 1, 'fuck': 1, 'fucked': 2, 'bitches': 8, 'lies': 1, 'ass': 1, 'niggers': 1, 'bitch': 1}"
14273,What They Gonna Do Part II,JAY-Z,M,The Blueprint 2: The Gift & the Curse,, http://ohhla.com/anonymous/jigga/the_gift/whatdop2.jyz.txt,"{'fuck': 3, 'nigga': 1, 'shoot': 1, 'kill': 1, 'bitch': 1, 'shit': 3}"
14274,Stop,JAY-Z,M,Blueprint 2.1,, http://ohhla.com/anonymous/jigga/blue21/stop.jyz.txt,"{'gun': 1, 'ass': 2, 'assassinate': 1, 'fucks': 1, 'killing': 1, 'bigger': 1}"
14275,December 4th,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/dec_4th.jyz.txt,"{'dead': 1, 'buried': 1, 'kid': 1, 'pimp': 1, 'fuck': 1, 'hustler': 1, 'girls': 1, 'ass': 1, 'crack': 1, 'niggaz': 2, 'die': 1, 'shit': 1, 'black': 3}"
14276,What More Can I Say,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/whatmore.jyz.txt,"{'nigga': 4, 'shit': 4, 'death': 1, 'hook': 1, 'ass': 3, 'damn': 1, 'balls': 1, 'joint': 1}"
14277,Encore,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/encore.jyz.txt,"{'hell': 3, 'nigga': 1, 'fuck': 2, 'shit': 1, 'sick': 1, 'spit': 1}"
14278,Change Clothes,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/clothes.jyz.txt,"{'shoot': 2, 'shit': 2, 'bra': 2, 'panties': 2, 'sexy': 7, 'jiggy': 1, 'niggaz': 1}"
14279,Dirt Off Your Shoulder,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/dirt_off.jyz.txt,"{'nigga': 4, 'pimp': 1, 'balls': 1, 'bitch': 1, 'niggaz': 1, 'black': 1, 'hustler': 1}"
14280,Threat,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/threat.jyz.txt,"{'pimp': 1, 'nigga': 15, 'kill': 4, 'drug': 1, 'niggaz': 5, 'fuckin': 4, 'knife': 1, 'gun': 2, 'blow': 2, 'dumb': 1, 'shit': 2, 'black': 2, 'death': 1, 'hole': 1, 'damn': 1, 'dies': 1, 'church': 1, 'cocktail': 1, 'swallow': 1}"
14281,Moment of Clarity,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/clarity.jyz.txt,"{'niggaz': 1, 'heroin': 1, 'crack': 1, 'shit': 1, 'fear': 1, 'balls': 1, 'nigga': 1}"
14282,99 Problems,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/99_probs.jyz.txt,"{'bitch': 15, 'fuck': 1, 'asshole': 1, 'black': 2, 'ass': 1, 'niggaz': 1, 'dumb': 1, 'motherfuckin': 1, 'fight': 2, 'weapon': 1, 'shit': 1, 'nigga': 2, 'pussy': 2, 'damn': 1, 'gun': 1}"
14283,Public Service Announcement (Interlude),JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/psa_int.jyz.txt,"{'fire': 1, 'shoot': 1, 'hustler': 1, 'nigga': 1, 'period': 1}"
14284,Justify My Thug,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/justify.jyz.txt,"{'nigga': 2, 'hell': 1, 'shoot': 1, 'kill': 1, 'faith': 1, 'burn': 1, 'niggaz': 1, 'liquor': 1, 'fuck': 1}"
14285,Lucifer,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/lucifer.jyz.txt,"{'murder': 4, 'niggaz': 2, 'dead': 1, 'cock': 1, 'nigga': 1, 'killer': 1, 'church': 1, 'crash': 1}"
14286,Allure,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/allure.jyz.txt,"{'fuck': 1, 'pot': 1, 'crime': 1}"
14287,My 1st Song,JAY-Z,M,The Black Album,, http://ohhla.com/anonymous/jigga/theblack/1st_song.jyz.txt,"{'joint': 1, 'shit': 5, 'bitch': 1, 'fire': 1, 'nigga': 2, 'fucked': 1, 'ass': 1, 'black': 1, 'shits': 1, 'niggaz': 1, 'fuck': 1}"
14288,Big Chips,JAY-Z & R. KELLY,M,Unfinished Business,, http://ohhla.com/anonymous/jigga/unfinish/bigchips.jyz.txt,"{'nigga': 3, 'niggaz': 2, 'shit': 4, 'fuck': 3, 'ass': 1, 'naked': 1, 'girls': 1}"
14289,We Got Em Goin',JAY-Z & R. KELLY,M,Unfinished Business,, http://ohhla.com/anonymous/jigga/unfinish/wegotem.jyz.txt,"{'ho': 1, 'nigga': 6, 'fuck': 2, 'black': 1, 'pimp': 3, 'fuckin': 1, 'girls': 1, 'blow': 2, 'kid': 1, 'die': 1}"
14290,She's Coming Home With Me,JAY-Z & R. KELLY,M,Unfinished Business,, http://ohhla.com/anonymous/jigga/unfinish/shes_com.jyz.txt,"{'ass': 1, 'booty': 1, 'shit': 1, 'girls': 1, 'crack': 1}"
14291,Feelin' You in Stereo,JAY-Z & R. KELLY,M,Unfinished Business,, http://ohhla.com/anonymous/jigga/unfinish/feelin.jyz.txt,"{'sexy': 4, 'babe': 2, 'shit': 3}"
